box,0,7807,3.80985e+08,0.434265,18.4965,1.99198,0.492981,42831.1,0.186157,0.0010376,0.992053,0.616775,0.378087,8.926e+07,0.484619,0,7957.25,4.21969e+08,0.446106,19.8118,2.02848,0.502014,50882.5,0.190918,0.00140381,1.00754,0.634252,0.401871,9.2033e+07,0.493347,0.653994,0.00854336,0.00398804,0.00398804,0.00398804,3.98804
box,0,10511.2,1.13007e+09,0.556519,7.80003,1.58284,0.612854,44812.1,0.368164,0.010498,0.984661,0.782982,0.62008,1.18383e+08,0.586182,0,10712.8,1.13337e+09,0.576416,8.43365,1.63171,0.631775,46307,0.383118,0.0110474,0.997039,0.78966,0.641854,1.20738e+08,0.608643,0.678414,0.00881057,0.00398804,0.00398804,0.00398804,3.98804
box,0,8015.75,2.15372e+08,0.517395,18.8367,1.65729,0.593018,69514,0.269836,0.000244141,1.02775,0.608622,0.330944,1.01478e+08,0.587524,0,9256,2.5107e+08,0.530579,19.8633,1.68629,0.603394,70134.4,0.293335,0.000244141,1.07587,0.619827,0.351148,1.23204e+08,0.598083,0.902299,0.00702427,0.00398804,0.00398804,0.00398804,3.98804
box,0,9213,2.09674e+08,0.526978,18.5197,1.65662,0.600464,47581.1,0.291077,0.000244141,1.03625,0.603775,0.336582,1.22499e+08,0.595642,0,9331.5,2.42892e+08,0.532043,18.8806,1.66538,0.603638,64139.2,0.297485,0.000366211,1.06407,0.620001,0.350348,1.24383e+08,0.59845,0.727768,0.00665457,0.00398804,0.00398804,0.00398804,3.98804
box,0,8981.25,2.14839e+08,0.518372,17.2582,1.67218,0.592834,44267.2,0.288635,0.000488281,1.03894,0.598936,0.326869,1.19099e+08,0.587708,0,9159.75,2.50589e+08,0.524719,18.0044,1.68681,0.598022,46913.8,0.294312,0.000976562,1.05514,0.606911,0.340574,1.21799e+08,0.593201,0.733449,0.0121498,0.00398804,0.00398804,0.00398804,3.98804
box,0,9227.25,2.47917e+08,0.539429,17.0219,1.60769,0.611511,45173.9,0.298584,0.000366211,1.0353,0.618086,0.334614,1.22974e+08,0.607727,0,9493.75,3.59399e+08,0.548401,18.0632,1.63529,0.622009,46472.5,0.307068,0.000549316,1.06864,0.633694,0.372361,1.27394e+08,0.617249,0.727816,0.00533276,0.00398804,0.00398804,0.00398804,3.98804
box,0,6432.5,1.25139e+08,0.481628,8.76909,1.8376,0.527405,28460.4,0.306396,0.015625,1.00805,1.76999,3.04905,7.07174e+07,0.49884,0,7886.25,6.429e+08,0.497681,9.25413,1.89608,0.544189,28797,0.311523,0.0166016,1.01493,1.77614,3.10113,9.50354e+07,0.515442,0.826049,0.034965,0.00398804,0.00398804,0.00398804,3.98804
box,0,7825,5.00621e+07,0.594177,17.9317,1.63074,0.609863,37904.3,0.431885,0.00445557,0.997015,0.477891,0.228678,9.88324e+07,0.607117,0,7854.5,5.22256e+07,0.597534,18.1807,1.63971,0.61322,38881.3,0.435669,0.00512695,1.00675,0.484501,0.23181,9.9369e+07,0.610474,0.741493,0.0106653,0.00398804,0.00398804,0.00398804,3.98804
box,0,7842.25,4.85554e+07,0.595215,17.9462,1.62911,0.610657,38479.1,0.427246,0.00268555,0.989758,0.474304,0.229134,9.90945e+07,0.608032,0,7880.25,5.02478e+07,0.598389,18.2008,1.63758,0.613831,38928.9,0.434875,0.0045166,1.00545,0.485587,0.233532,9.96516e+07,0.611084,0.740349,0.0165182,0.00398804,0.00398804,0.00398804,3.98804
box,0,7852.5,5.00259e+07,0.592712,18.1104,1.63236,0.609131,37692.1,0.424316,0.00219727,0.986628,0.470128,0.226165,9.91355e+07,0.606445,0,7882.25,5.07537e+07,0.596191,18.4063,1.64168,0.61261,38165.3,0.428955,0.00366211,1.0021,0.482201,0.23548,9.9754e+07,0.609924,0.741392,0.0135001,0.00398804,0.00398804,3.98804,0.00398804
box,0,7781.5,4.83347e+07,0.592834,17.9493,1.63383,0.608459,38651.2,0.427917,0.00378418,1.01467,0.495101,0.237689,9.82958e+07,0.605713,0,7808.25,4.89423e+07,0.596619,18.1624,1.64349,0.612061,39064.5,0.431396,0.00457764,1.02353,0.502217,0.242112,9.88078e+07,0.609314,0.770857,0.00778643,0.00398804,0.00398804,3.98804,0.00398804
box,0,7835,4.941e+07,0.59845,17.5916,1.61419,0.614563,39112.8,0.430908,0.000305176,0.985347,0.478297,0.23285,9.96352e+07,0.611877,0,7898,5.03497e+07,0.603455,18.0046,1.62717,0.619507,39803.3,0.438477,0.00183105,1.00342,0.493981,0.242692,1.00569e+08,0.61676,0.747781,0.00685278,0.00398804,0.00398804,0.00398804,3.98804
